#,nodes,n_gw,cost,algo,cost_customer,5ymontlycostcustomer,type_cost,area,ratio,cluster_size,time,seed
7406,255,1,113366.0,dijkstra,353.1651090342679,5.886085150571131,radio_cost,villa basilica,50,50,17128317399,4
7407,255,1,25794.305999999997,dijkstra,80.35609345794391,1.3392682242990652,fiber_cost,villa basilica,50,50,17128317399,4
7408,254,1,61000.0,dijkstra,183.1831831831832,3.0530530530530533,router_cost,villa basilica,50,50,17128317959,4
7409,254,1,176000.0,dijkstra,528.5285285285286,8.80880880880881,deploy,villa basilica,50,50,17128317959,4
7410,254,1,118232.0,dijkstra,355.05105105105105,5.917517517517517,radio_cost,villa basilica,50,50,17128317959,4
7411,254,1,32225.166,dijkstra,96.77227027027027,1.612871171171171,fiber_cost,villa basilica,50,50,17128317959,4
7412,247,1,63500.0,dijkstra,190.11976047904193,3.1686626746506987,router_cost,villa basilica,50,50,17128318236,4
7413,247,1,178300.0,dijkstra,533.8323353293413,8.897205588822354,deploy,villa basilica,50,50,17128318236,4
7414,247,1,122564.0,dijkstra,366.9580838323353,6.1159680638722556,radio_cost,villa basilica,50,50,17128318236,4
7415,247,1,31230.570000000003,dijkstra,93.5047005988024,1.5584116766467069,fiber_cost,villa basilica,50,50,17128318236,4
7416,252,1,62000.0,dijkstra,185.07462686567163,3.0845771144278604,router_cost,villa basilica,50,50,17128317889,4
7417,252,1,177400.0,dijkstra,529.5522388059702,8.82587064676617,deploy,villa basilica,50,50,17128317889,4
7418,252,1,122381.0,dijkstra,365.31641791044774,6.0886069651741295,radio_cost,villa basilica,50,50,17128317889,4
7419,252,1,31225.112000000005,dijkstra,93.20928955223881,1.5534881592039802,fiber_cost,villa basilica,50,50,17128317889,4
7420,243,1,60000.0,dijkstra,182.370820668693,3.03951367781155,router_cost,villa basilica,50,50,17128317539,4
7421,243,1,171300.0,dijkstra,520.6686930091186,8.677811550151976,deploy,villa basilica,50,50,17128317539,4
7422,243,1,110783.0,dijkstra,336.72644376899694,5.612107396149949,radio_cost,villa basilica,50,50,17128317539,4
7423,243,1,28590.325999999997,dijkstra,86.90068693009118,1.4483447821681865,fiber_cost,villa basilica,50,50,17128317539,4
7424,253,1,61000.0,dijkstra,182.63473053892216,3.043912175648703,router_cost,villa basilica,50,50,17128318190,4
7425,253,1,176600.0,dijkstra,528.7425149700599,8.812375249500999,deploy,villa basilica,50,50,17128318190,4
7426,253,1,113761.0,dijkstra,340.60179640718565,5.676696606786428,radio_cost,villa basilica,50,50,17128318190,4
7427,253,1,31527.138000000003,dijkstra,94.39262874251497,1.5732104790419161,fiber_cost,villa basilica,50,50,17128318190,4
7428,248,1,61000.0,dijkstra,184.29003021148037,3.071500503524673,router_cost,villa basilica,50,50,17128317302,4
7429,248,1,173300.0,dijkstra,523.5649546827794,8.726082578046324,deploy,villa basilica,50,50,17128317302,4
7430,248,1,111383.0,dijkstra,336.50453172205437,5.608408862034239,radio_cost,villa basilica,50,50,17128317302,4
7431,248,1,31666.142000000003,dijkstra,95.66810271903324,1.5944683786505542,fiber_cost,villa basilica,50,50,17128317302,4
7432,984,1,268000.0,dijkstra,187.28162124388538,3.1213603540647568,router_cost,borgo a mozzano,50,50,17128136563,41
7433,984,1,734300.0,dijkstra,513.1376659678547,8.552294432797579,deploy,borgo a mozzano,50,50,17128136563,41
7434,984,1,516423.0,dijkstra,360.8825995807128,6.01470999301188,radio_cost,borgo a mozzano,50,50,17128136563,41
7435,984,1,85895.11400000002,dijkstra,60.02453808525508,1.0004089680875847,fiber_cost,borgo a mozzano,50,50,17128136563,41
7436,1005,1,255500.0,dijkstra,178.5464709993012,2.97577451665502,router_cost,borgo a mozzano,50,50,17128135895,41
7437,1005,1,727600.0,dijkstra,508.4556254367575,8.474260423945958,deploy,borgo a mozzano,50,50,17128135895,41
7438,1005,1,507400.0,dijkstra,354.5772187281621,5.909620312136035,radio_cost,borgo a mozzano,50,50,17128135895,41
7439,1005,1,89438.19,dijkstra,62.5004821802935,1.0416747030048918,fiber_cost,borgo a mozzano,50,50,17128135895,41
7440,1014,1,254000.0,dijkstra,182.078853046595,3.034647550776583,router_cost,borgo a mozzano,50,50,17128136694,41
7441,1014,1,726100.0,dijkstra,520.5017921146954,8.675029868578257,deploy,borgo a mozzano,50,50,17128136694,41
7442,1014,1,511227.0,dijkstra,366.4709677419355,6.107849462365592,radio_cost,borgo a mozzano,50,50,17128136694,41
7443,1014,1,86089.14,dijkstra,61.712645161290325,1.0285440860215054,fiber_cost,borgo a mozzano,50,50,17128136694,41
7444,996,1,250500.0,dijkstra,170.52416609938734,2.842069434989789,router_cost,borgo a mozzano,50,50,17128138883,41
7445,996,1,727200.0,dijkstra,495.03063308373044,8.250510551395507,deploy,borgo a mozzano,50,50,17128138883,41
7446,996,1,507085.0,dijkstra,345.19060585432265,5.75317676423871,radio_cost,borgo a mozzano,50,50,17128138883,41
7447,996,1,90627.23,dijkstra,61.693144996596324,1.0282190832766054,fiber_cost,borgo a mozzano,50,50,17128138883,41
7448,1017,1,259500.0,dijkstra,176.53061224489795,2.9421768707482996,router_cost,borgo a mozzano,50,50,17128134147,41
7449,1017,1,742800.0,dijkstra,505.3061224489796,8.421768707482993,deploy,borgo a mozzano,50,50,17128134147,41
7450,1017,1,530830.0,dijkstra,361.10884353741494,6.018480725623583,radio_cost,borgo a mozzano,50,50,17128134147,41
7451,1017,1,90288.092,dijkstra,61.42047074829932,1.0236745124716553,fiber_cost,borgo a mozzano,50,50,17128134147,41
7452,1009,1,254000.0,dijkstra,176.38888888888889,2.939814814814815,router_cost,borgo a mozzano,50,50,17128136296,41
7453,1009,1,728800.0,dijkstra,506.1111111111111,8.435185185185185,deploy,borgo a mozzano,50,50,17128136296,41
7454,1009,1,516232.0,dijkstra,358.49444444444447,5.974907407407407,radio_cost,borgo a mozzano,50,50,17128136296,41
7455,1009,1,86513.89,dijkstra,60.07909027777778,1.0013181712962964,fiber_cost,borgo a mozzano,50,50,17128136296,41
7456,996,1,250000.0,dijkstra,170.41581458759373,2.8402635764598956,router_cost,borgo a mozzano,50,50,17128137234,41
7457,996,1,725900.0,dijkstra,494.81935923653714,8.246989320608952,deploy,borgo a mozzano,50,50,17128137234,41
7458,996,1,507407.0,dijkstra,345.8807089297887,5.764678482163145,radio_cost,borgo a mozzano,50,50,17128137234,41
7459,996,1,86650.21,dijkstra,59.06626448534424,0.984437741422404,fiber_cost,borgo a mozzano,50,50,17128137234,41
7460,997,1,258500.0,dijkstra,181.91414496833215,3.0319024161388692,router_cost,borgo a mozzano,50,50,17128134011,41
7461,997,1,729700.0,dijkstra,513.5116115411682,8.558526859019471,deploy,borgo a mozzano,50,50,17128134011,41
7462,997,1,508527.0,dijkstra,357.86558761435606,5.964426460239268,radio_cost,borgo a mozzano,50,50,17128134011,41
7463,997,1,84828.75600000001,dijkstra,59.69652076002816,0.9949420126671359,fiber_cost,borgo a mozzano,50,50,17128134011,41
7464,981,1,256500.0,dijkstra,177.14088397790056,2.952348066298343,router_cost,borgo a mozzano,50,50,17128137505,41
7465,981,1,726600.0,dijkstra,501.7955801104972,8.363259668508286,deploy,borgo a mozzano,50,50,17128137505,41
7466,981,1,513759.0,dijkstra,354.80593922651934,5.913432320441989,radio_cost,borgo a mozzano,50,50,17128137505,41
7467,981,1,87349.424,dijkstra,60.32418784530387,1.0054031307550646,fiber_cost,borgo a mozzano,50,50,17128137505,41
7468,1011,1,264500.0,dijkstra,183.68055555555554,3.061342592592592,router_cost,borgo a mozzano,50,50,17128137369,41
7469,1011,1,747400.0,dijkstra,519.0277777777778,8.650462962962964,deploy,borgo a mozzano,50,50,17128137369,41
7470,1011,1,529813.0,dijkstra,367.92569444444445,6.132094907407407,radio_cost,borgo a mozzano,50,50,17128137369,41
7471,1011,1,91126.43400000001,dijkstra,63.28224583333334,1.0547040972222224,fiber_cost,borgo a mozzano,50,50,17128137369,41
7472,999,1,255500.0,dijkstra,177.43055555555554,2.9571759259259256,router_cost,borgo a mozzano,50,50,17128134949,41
7473,999,1,731800.0,dijkstra,508.19444444444446,8.469907407407407,deploy,borgo a mozzano,50,50,17128134949,41
7474,999,1,513444.0,dijkstra,356.55833333333334,5.942638888888889,radio_cost,borgo a mozzano,50,50,17128134949,41
7475,999,1,94439.748,dijkstra,65.58315833333334,1.093052638888889,fiber_cost,borgo a mozzano,50,50,17128134949,41
7476,992,1,251000.0,dijkstra,173.46233586731168,2.891038931121861,router_cost,borgo a mozzano,50,50,17128134816,41
7477,992,1,720400.0,dijkstra,497.85763648928815,8.297627274821469,deploy,borgo a mozzano,50,50,17128134816,41
7478,992,1,506500.0,dijkstra,350.0345542501728,5.83390923750288,radio_cost,borgo a mozzano,50,50,17128134816,41
7479,992,1,74619.83,dijkstra,51.568645473393225,0.8594774245565538,fiber_cost,borgo a mozzano,50,50,17128134816,41
7480,1014,1,252000.0,dijkstra,174.63617463617464,2.9106029106029108,router_cost,borgo a mozzano,50,50,17128136162,41
7481,1014,1,727500.0,dijkstra,504.15800415800413,8.402633402633402,deploy,borgo a mozzano,50,50,17128136162,41
7482,1014,1,510356.0,dijkstra,353.67706167706166,5.894617694617694,radio_cost,borgo a mozzano,50,50,17128136162,41
7483,1014,1,95591.946,dijkstra,66.24528482328482,1.1040880803880804,fiber_cost,borgo a mozzano,50,50,17128136162,41
7484,996,1,261500.0,dijkstra,183.1232492997199,3.0520541549953317,router_cost,borgo a mozzano,50,50,17128134412,41
7485,996,1,735400.0,dijkstra,514.9859943977591,8.583099906629318,deploy,borgo a mozzano,50,50,17128134412,41
7486,996,1,529850.0,dijkstra,371.04341736694676,6.184056956115779,radio_cost,borgo a mozzano,50,50,17128134412,41
7487,996,1,88921.708,dijkstra,62.27010364145658,1.037835060690943,fiber_cost,borgo a mozzano,50,50,17128134412,41
7488,995,1,250000.0,dijkstra,174.9475157452764,2.91579192908794,router_cost,borgo a mozzano,50,50,17128137782,41
7489,995,1,714800.0,dijkstra,500.2099370188943,8.336832283648238,deploy,borgo a mozzano,50,50,17128137782,41
7490,995,1,488931.0,dijkstra,342.14905528341495,5.702484254723583,radio_cost,borgo a mozzano,50,50,17128137782,41
7491,995,1,77979.052,dijkstra,54.56896571028691,0.9094827618381153,fiber_cost,borgo a mozzano,50,50,17128137782,41
7492,1003,1,251500.0,dijkstra,173.9280774550484,2.8988012909174734,router_cost,borgo a mozzano,50,50,17128135221,41
7493,1003,1,727700.0,dijkstra,503.25034578146614,8.387505763024436,deploy,borgo a mozzano,50,50,17128135221,41
7494,1003,1,512639.0,dijkstra,354.52213001383126,5.908702166897188,radio_cost,borgo a mozzano,50,50,17128135221,41
7495,1003,1,92351.626,dijkstra,63.8669612724758,1.0644493545412634,fiber_cost,borgo a mozzano,50,50,17128135221,41
7496,1015,1,258000.0,dijkstra,183.62989323843416,3.0604982206405693,router_cost,borgo a mozzano,50,50,17128138472,41
7497,1015,1,731400.0,dijkstra,520.5693950177936,8.676156583629892,deploy,borgo a mozzano,50,50,17128138472,41
7498,1015,1,515537.0,dijkstra,366.9302491103203,6.115504151838671,radio_cost,borgo a mozzano,50,50,17128138472,41
7499,1015,1,81768.83,dijkstra,58.198455516014235,0.9699742586002372,fiber_cost,borgo a mozzano,50,50,17128138472,41
7500,1014,1,254000.0,dijkstra,178.12061711079943,2.968676951846657,router_cost,borgo a mozzano,50,50,17128134675,41
7501,1014,1,728800.0,dijkstra,511.07994389901825,8.517999064983638,deploy,borgo a mozzano,50,50,17128134675,41
7502,1014,1,507934.0,dijkstra,356.19495091164094,5.936582515194016,radio_cost,borgo a mozzano,50,50,17128134675,41
7503,1014,1,93418.27600000001,dijkstra,65.51071248246845,1.0918452080411407,fiber_cost,borgo a mozzano,50,50,17128134675,41
7504,1011,1,242500.0,dijkstra,172.23011363636363,2.870501893939394,router_cost,borgo a mozzano,50,50,17128135486,41
7505,1011,1,712700.0,dijkstra,506.17897727272725,8.436316287878787,deploy,borgo a mozzano,50,50,17128135486,41
7506,1011,1,494565.0,dijkstra,351.2535511363636,5.854225852272727,radio_cost,borgo a mozzano,50,50,17128135486,41
7507,1011,1,98172.93400000001,dijkstra,69.72509517045455,1.1620849195075758,fiber_cost,borgo a mozzano,50,50,17128135486,41
7508,1013,1,249500.0,dijkstra,170.8904109589041,2.848173515981735,router_cost,borgo a mozzano,50,50,17128137927,41
7509,1013,1,729100.0,dijkstra,499.3835616438356,8.323059360730594,deploy,borgo a mozzano,50,50,17128137927,41
7510,1013,1,504392.0,dijkstra,345.4739726027397,5.757899543378994,radio_cost,borgo a mozzano,50,50,17128137927,41
7511,1013,1,89921.162,dijkstra,61.589836986301364,1.0264972831050228,fiber_cost,borgo a mozzano,50,50,17128137927,41
7512,1008,1,259000.0,dijkstra,180.2366040361865,3.003943400603108,router_cost,borgo a mozzano,50,50,17128138742,41
7513,1008,1,733700.0,dijkstra,510.5775922059847,8.509626536766412,deploy,borgo a mozzano,50,50,17128138742,41
7514,1008,1,515515.0,dijkstra,358.7439109255393,5.979065182092321,radio_cost,borgo a mozzano,50,50,17128138742,41
7515,1008,1,77351.91800000002,dijkstra,53.82875295755046,0.897145882625841,fiber_cost,borgo a mozzano,50,50,17128138742,41
7516,988,1,256000.0,dijkstra,177.2853185595568,2.9547553093259467,router_cost,borgo a mozzano,50,50,17128135756,41
7517,988,1,726200.0,dijkstra,502.90858725761774,8.381809787626961,deploy,borgo a mozzano,50,50,17128135756,41
7518,988,1,516364.0,dijkstra,357.5927977839335,5.959879963065558,radio_cost,borgo a mozzano,50,50,17128135756,41
7519,988,1,99493.71,dijkstra,68.90146121883657,1.1483576869806096,fiber_cost,borgo a mozzano,50,50,17128135756,41
7520,1014,1,257500.0,dijkstra,180.3221288515406,3.005368814192343,router_cost,borgo a mozzano,50,50,17128138330,41
7521,1014,1,732800.0,dijkstra,513.1652661064426,8.552754435107376,deploy,borgo a mozzano,50,50,17128138330,41
7522,1014,1,521786.0,dijkstra,365.39635854341736,6.089939309056956,radio_cost,borgo a mozzano,50,50,17128138330,41
7523,1014,1,88345.35000000002,dijkstra,61.86649159663867,1.0311081932773112,fiber_cost,borgo a mozzano,50,50,17128138330,41
7524,1018,1,247500.0,dijkstra,170.68965517241378,2.8448275862068964,router_cost,borgo a mozzano,50,50,17128136433,41
7525,1018,1,725700.0,dijkstra,500.48275862068965,8.341379310344827,deploy,borgo a mozzano,50,50,17128136433,41
7526,1018,1,517161.0,dijkstra,356.66275862068966,5.944379310344828,radio_cost,borgo a mozzano,50,50,17128136433,41
7527,1018,1,94714.038,dijkstra,65.32002620689656,1.088667103448276,fiber_cost,borgo a mozzano,50,50,17128136433,41
7528,1036,1,271000.0,dijkstra,188.85017421602788,3.147502903600465,router_cost,borgo a mozzano,50,50,17128133341,41
7529,1036,1,758900.0,dijkstra,528.8501742160279,8.814169570267131,deploy,borgo a mozzano,50,50,17128133341,41
7530,1036,1,540050.0,dijkstra,376.3414634146341,6.272357723577236,radio_cost,borgo a mozzano,50,50,17128133341,41
7531,1036,1,87136.496,dijkstra,60.7222968641115,1.0120382810685251,fiber_cost,borgo a mozzano,50,50,17128133341,41
7532,995,1,261000.0,dijkstra,184.32203389830508,3.0720338983050848,router_cost,borgo a mozzano,50,50,17128133210,41
7533,995,1,734400.0,dijkstra,518.6440677966102,8.644067796610171,deploy,borgo a mozzano,50,50,17128133210,41
7534,995,1,519408.0,dijkstra,366.8135593220339,6.113559322033898,radio_cost,borgo a mozzano,50,50,17128133210,41
7535,995,1,89072.92,dijkstra,62.90460451977401,1.0484100753295669,fiber_cost,borgo a mozzano,50,50,17128133210,41
7536,1012,1,253500.0,dijkstra,177.02513966480447,2.9504189944134076,router_cost,borgo a mozzano,50,50,17128138605,41
7537,1012,1,729000.0,dijkstra,509.0782122905028,8.48463687150838,deploy,borgo a mozzano,50,50,17128138605,41
7538,1012,1,511600.0,dijkstra,357.2625698324022,5.95437616387337,radio_cost,borgo a mozzano,50,50,17128138605,41
7539,1012,1,87773.326,dijkstra,61.29422206703911,1.0215703677839851,fiber_cost,borgo a mozzano,50,50,17128138605,41
7540,1013,1,250000.0,dijkstra,183.01610541727672,3.050268423621279,router_cost,borgo a mozzano,50,50,17128133740,41
7541,1013,1,710000.0,dijkstra,519.7657393850659,8.662762323084431,deploy,borgo a mozzano,50,50,17128133740,41
7542,1013,1,490585.0,dijkstra,359.1398243045388,5.985663738408981,radio_cost,borgo a mozzano,50,50,17128133740,41
7543,1013,1,79101.666,dijkstra,57.90751537335285,0.9651252562225475,fiber_cost,borgo a mozzano,50,50,17128133740,41
7544,998,1,269000.0,dijkstra,186.80555555555554,3.1134259259259256,router_cost,borgo a mozzano,50,50,17128133609,41
7545,998,1,749500.0,dijkstra,520.4861111111111,8.674768518518517,deploy,borgo a mozzano,50,50,17128133609,41
7546,998,1,531145.0,dijkstra,368.85069444444446,6.147511574074074,radio_cost,borgo a mozzano,50,50,17128133609,41
7547,998,1,87654.672,dijkstra,60.871300000000005,1.0145216666666668,fiber_cost,borgo a mozzano,50,50,17128133609,41
7548,1019,1,262500.0,dijkstra,186.4346590909091,3.1072443181818183,router_cost,borgo a mozzano,50,50,17128135080,41
7549,1019,1,744600.0,dijkstra,528.8352272727273,8.813920454545455,deploy,borgo a mozzano,50,50,17128135080,41
7550,1019,1,529352.0,dijkstra,375.96022727272725,6.2660037878787875,radio_cost,borgo a mozzano,50,50,17128135080,41
7551,1019,1,88455.35000000002,dijkstra,62.82340198863638,1.0470566998106063,fiber_cost,borgo a mozzano,50,50,17128135080,41
7552,991,1,253000.0,dijkstra,175.0865051903114,2.9181084198385236,router_cost,borgo a mozzano,50,50,17128133878,41
7553,991,1,722900.0,dijkstra,500.2768166089965,8.337946943483276,deploy,borgo a mozzano,50,50,17128133878,41
7554,991,1,504356.0,dijkstra,349.0352941176471,5.817254901960784,radio_cost,borgo a mozzano,50,50,17128133878,41
7555,991,1,90117.798,dijkstra,62.365258131487884,1.0394209688581315,fiber_cost,borgo a mozzano,50,50,17128133878,41
7556,1005,1,252500.0,dijkstra,175.22553782095767,2.9204256303492944,router_cost,borgo a mozzano,50,50,17128139014,41
7557,1005,1,727600.0,dijkstra,504.92713393476754,8.415452232246126,deploy,borgo a mozzano,50,50,17128139014,41
7558,1005,1,507912.0,dijkstra,352.47189451769606,5.8745315752949345,radio_cost,borgo a mozzano,50,50,17128139014,41
7559,1005,1,91237.46000000002,dijkstra,63.3153782095767,1.055256303492945,fiber_cost,borgo a mozzano,50,50,17128139014,41
7560,1004,1,257500.0,dijkstra,182.88352272727272,3.0480587121212124,router_cost,borgo a mozzano,50,50,17128134283,41
7561,1004,1,727700.0,dijkstra,516.8323863636364,8.613873106060607,deploy,borgo a mozzano,50,50,17128134283,41
7562,1004,1,515764.0,dijkstra,366.30965909090907,6.105160984848484,radio_cost,borgo a mozzano,50,50,17128134283,41
7563,1004,1,72890.132,dijkstra,51.768559659090904,0.8628093276515151,fiber_cost,borgo a mozzano,50,50,17128134283,41
7564,1015,1,254500.0,dijkstra,179.98585572842998,2.9997642621405,router_cost,borgo a mozzano,50,50,17128137101,41
7565,1015,1,725900.0,dijkstra,513.3663366336634,8.556105610561056,deploy,borgo a mozzano,50,50,17128137101,41
7566,1015,1,513554.0,dijkstra,363.1923620933522,6.053206034889203,radio_cost,borgo a mozzano,50,50,17128137101,41
7567,1015,1,76565.352,dijkstra,54.14805657708628,0.9024676096181047,fiber_cost,borgo a mozzano,50,50,17128137101,41
7568,990,1,245000.0,dijkstra,173.5127478753541,2.8918791312559016,router_cost,borgo a mozzano,50,50,17128133075,41
7569,990,1,708700.0,dijkstra,501.91218130311614,8.365203021718601,deploy,borgo a mozzano,50,50,17128133075,41
7570,990,1,488448.0,dijkstra,345.92634560906515,5.76543909348442,radio_cost,borgo a mozzano,50,50,17128133075,41
7571,990,1,88469.706,dijkstra,62.65559915014165,1.044259985835694,fiber_cost,borgo a mozzano,50,50,17128133075,41
7572,1005,1,248500.0,dijkstra,174.63106113843992,2.910517685640665,router_cost,borgo a mozzano,50,50,17128134541,41
7573,1005,1,719000.0,dijkstra,505.27055516514406,8.421175919419069,deploy,borgo a mozzano,50,50,17128134541,41
7574,1005,1,500763.0,dijkstra,351.90653548840476,5.865108924806745,radio_cost,borgo a mozzano,50,50,17128134541,41
7575,1005,1,92708.00800000002,dijkstra,65.14968938861561,1.085828156476927,fiber_cost,borgo a mozzano,50,50,17128134541,41
7576,1010,1,267000.0,dijkstra,182.75154004106776,3.0458590006844624,router_cost,borgo a mozzano,50,50,17128136028,41
7577,1010,1,752400.0,dijkstra,514.9897330595483,8.583162217659138,deploy,borgo a mozzano,50,50,17128136028,41
7578,1010,1,544682.0,dijkstra,372.8145106091718,6.213575176819529,radio_cost,borgo a mozzano,50,50,17128136028,41
7579,1010,1,85920.29000000001,dijkstra,58.80923340177961,0.9801538900296601,fiber_cost,borgo a mozzano,50,50,17128136028,41
7580,991,1,251500.0,dijkstra,173.6878453038674,2.8947974217311234,router_cost,borgo a mozzano,50,50,17128135615,41
7581,991,1,720500.0,dijkstra,497.5828729281768,8.29304788213628,deploy,borgo a mozzano,50,50,17128135615,41
7582,991,1,502673.0,dijkstra,347.14986187845307,5.785831031307551,radio_cost,borgo a mozzano,50,50,17128135615,41
7583,991,1,93585.24,dijkstra,64.6306906077348,1.0771781767955801,fiber_cost,borgo a mozzano,50,50,17128135615,41
7584,1010,1,259500.0,dijkstra,180.96234309623432,3.0160390516039057,router_cost,borgo a mozzano,50,50,17128137645,41
7585,1010,1,736500.0,dijkstra,513.5983263598326,8.559972105997211,deploy,borgo a mozzano,50,50,17128137645,41
7586,1010,1,522225.0,dijkstra,364.173640167364,6.069560669456067,radio_cost,borgo a mozzano,50,50,17128137645,41
7587,1010,1,88463.68200000002,dijkstra,61.690154811715495,1.028169246861925,fiber_cost,borgo a mozzano,50,50,17128137645,41
7588,1010,1,257500.0,dijkstra,179.5676429567643,2.992794049279405,router_cost,borgo a mozzano,50,50,17128138189,41
7589,1010,1,736400.0,dijkstra,513.5285913528592,8.558809855880986,deploy,borgo a mozzano,50,50,17128138189,41
7590,1010,1,523542.0,dijkstra,365.092050209205,6.084867503486751,radio_cost,borgo a mozzano,50,50,17128138189,41
7591,1010,1,85454.372,dijkstra,59.59161227336123,0.9931935378893538,fiber_cost,borgo a mozzano,50,50,17128138189,41
7592,1055,1,265000.0,dijkstra,179.29634641407307,2.9882724402345513,router_cost,borgo a mozzano,50,50,17128136828,41
7593,1055,1,764300.0,dijkstra,517.1177266576454,8.618628777627423,deploy,borgo a mozzano,50,50,17128136828,41
7594,1055,1,554772.0,dijkstra,375.3531799729364,6.255886332882273,radio_cost,borgo a mozzano,50,50,17128136828,41
7595,1055,1,86873.412,dijkstra,58.77768064952638,0.9796280108254397,fiber_cost,borgo a mozzano,50,50,17128136828,41
7596,995,1,248500.0,dijkstra,172.92971468336813,2.8821619113894688,router_cost,borgo a mozzano,50,50,17128132797,41
7597,995,1,715100.0,dijkstra,497.633959638135,8.29389932730225,deploy,borgo a mozzano,50,50,17128132797,41
7598,995,1,492253.0,dijkstra,342.5560194850383,5.709266991417305,radio_cost,borgo a mozzano,50,50,17128132797,41
7599,995,1,90306.614,dijkstra,62.84385107863605,1.0473975179772674,fiber_cost,borgo a mozzano,50,50,17128132797,41
7600,1007,1,250500.0,dijkstra,174.44289693593313,2.907381615598885,router_cost,borgo a mozzano,50,50,17128132535,41
7601,1007,1,723600.0,dijkstra,503.899721448468,8.3983286908078,deploy,borgo a mozzano,50,50,17128132535,41
7602,1007,1,508095.0,dijkstra,353.8266016713092,5.897110027855153,radio_cost,borgo a mozzano,50,50,17128132535,41
7603,1007,1,87351.678,dijkstra,60.82985933147632,1.0138309888579387,fiber_cost,borgo a mozzano,50,50,17128132535,41
7604,1011,1,262500.0,dijkstra,183.69489153254023,3.061581525542337,router_cost,borgo a mozzano,50,50,17128132665,41
7605,1011,1,739500.0,dijkstra,517.4947515745276,8.624912526242127,deploy,borgo a mozzano,50,50,17128132665,41
7606,1011,1,531167.0,dijkstra,371.70538838348494,6.195089806391415,radio_cost,borgo a mozzano,50,50,17128132665,41
7607,1011,1,65502.988000000005,dijkstra,45.838340097970615,0.7639723349661769,fiber_cost,borgo a mozzano,50,50,17128132665,41
7608,1002,1,259000.0,dijkstra,178.4975878704342,2.97495979784057,router_cost,borgo a mozzano,50,50,17128132938,41
7609,1002,1,736100.0,dijkstra,507.3053066850448,8.455088444750746,deploy,borgo a mozzano,50,50,17128132938,41
7610,1002,1,528518.0,dijkstra,364.24396967608544,6.070732827934758,radio_cost,borgo a mozzano,50,50,17128132938,41
7611,1002,1,82897.68400000001,dijkstra,57.131415575465205,0.9521902595910867,fiber_cost,borgo a mozzano,50,50,17128132938,41
7612,974,1,250000.0,dijkstra,177.3049645390071,2.955082742316785,router_cost,borgo a mozzano,50,50,17128133470,41
7613,974,1,714800.0,dijkstra,506.9503546099291,8.449172576832153,deploy,borgo a mozzano,50,50,17128133470,41
7614,974,1,494002.0,dijkstra,350.35602836879434,5.839267139479905,radio_cost,borgo a mozzano,50,50,17128133470,41
7615,974,1,89253.35000000002,dijkstra,63.300248226950366,1.0550041371158394,fiber_cost,borgo a mozzano,50,50,17128133470,41
7616,996,1,253500.0,dijkstra,177.76998597475455,2.9628330995792425,router_cost,borgo a mozzano,50,50,17128136961,41
7617,996,1,724800.0,dijkstra,508.2748948106592,8.47124824684432,deploy,borgo a mozzano,50,50,17128136961,41
7618,996,1,510627.0,dijkstra,358.08345021037866,5.968057503506311,radio_cost,borgo a mozzano,50,50,17128136961,41
7619,996,1,88813.91200000001,dijkstra,62.28184572230015,1.0380307620383358,fiber_cost,borgo a mozzano,50,50,17128136961,41
7620,1033,1,248500.0,dijkstra,168.8179347826087,2.813632246376811,router_cost,borgo a mozzano,50,50,17128135356,41
7621,1033,1,734000.0,dijkstra,498.64130434782606,8.310688405797102,deploy,borgo a mozzano,50,50,17128135356,41
7622,1033,1,515302.0,dijkstra,350.0692934782609,5.834488224637681,radio_cost,borgo a mozzano,50,50,17128135356,41
7623,1033,1,92529.33600000001,dijkstra,62.85960326086957,1.047660054347826,fiber_cost,borgo a mozzano,50,50,17128135356,41
7624,999,1,252500.0,dijkstra,174.74048442906573,2.912341407151095,router_cost,borgo a mozzano,50,50,17128138062,41
7625,999,1,725500.0,dijkstra,502.07612456747404,8.367935409457901,deploy,borgo a mozzano,50,50,17128138062,41
7626,999,1,503507.0,dijkstra,348.4477508650519,5.807462514417531,radio_cost,borgo a mozzano,50,50,17128138062,41
7627,999,1,88731.75799999999,dijkstra,61.40606089965397,1.023434348327566,fiber_cost,borgo a mozzano,50,50,17128138062,41
7628,829,1,234500.0,dijkstra,158.1254214430209,2.635423690717015,router_cost,magliano in toscana,100,50,17128218522,2
7629,829,1,651400.0,dijkstra,439.2447741065408,7.320746235109013,deploy,magliano in toscana,100,50,17128218522,2
7630,829,1,425103.0,dijkstra,286.6507080242751,4.777511800404585,radio_cost,magliano in toscana,100,50,17128218522,2
7631,829,1,137156.584,dijkstra,92.48589615643965,1.5414316026073276,fiber_cost,magliano in toscana,100,50,17128218522,2
7632,830,1,250500.0,dijkstra,168.68686868686868,2.8114478114478114,router_cost,magliano in toscana,100,50,17128219807,2
7633,830,1,677700.0,dijkstra,456.3636363636364,7.606060606060606,deploy,magliano in toscana,100,50,17128219807,2
7634,830,1,461734.0,dijkstra,310.9319865319865,5.182199775533109,radio_cost,magliano in toscana,100,50,17128219807,2
7635,830,1,116640.42200000002,dijkstra,78.54573872053874,1.3090956453423124,fiber_cost,magliano in toscana,100,50,17128219807,2
7636,817,1,238500.0,dijkstra,157.84248841826604,2.630708140304434,router_cost,magliano in toscana,100,50,17128215255,2
